UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_c,factory_load_pct,humidity_pct
2570,H31983,H,299.5,309.2,1872,22.6,162,0,0,0,0,0,0,2023-04-18 01:00:00,24.49498770622599,69.41931662949617,39.27225634527767
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0,2023-04-18 02:00:00,25.18688972342938,63.308326283936765,34.62062403125636
2572,M17431,M,299.5,309.2,1497,40.9,169,0,0,0,0,0,0,2023-04-18 03:00:00,25.0810170776186,84.45528512785877,30.02684105679401
2573,M17432,M,299.4,309.1,1352,44.7,172,0,0,0,0,0,0,2023-04-18 04:00:00,30.1662953897386,86.391528575837,34.82063394045875
2574,L49753,L,299.5,309.2,1499,41.5,175,0,0,0,0,0,0,2023-04-18 05:00:00,28.45578993835407,86.1772592922959,43.35870450235419
2575,L49754,L,299.5,309.3,1972,19.3,177,0,0,0,0,0,0,2023-04-18 06:00:00,24.658735069841704,81.02164634069784,42.30277718845859
2576,L49755,L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0,2023-04-18 07:00:00,21.2623699124562,89.92413762474312,29.434853553254232
2577,L49756,L,299.5,309.3,1523,41.5,181,0,0,0,0,0,0,2023-04-18 08:00:00,25.611965654043722,76.85316003596103,26.092952069866854
2578,L49757,L,299.5,309.4,1563,41.5,183,0,0,0,0,0,0,2023-04-18 09:00:00,24.115612048221156,81.73262394846147,38.41487765672538
2579,L49758,L,299.4,309.3,1391,46.6,185,0,0,0,0,0,0,2023-04-18 10:00:00,22.683086166699823,68.0929184895201,27.374688255525648
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0,2023-04-18 11:00:00,23.636279612417738,46.01738660758447,32.6189153774085
2581,L49760,L,299.3,309.1,1293,53.7,189,0,0,0,0,0,0,2023-04-18 12:00:00,24.8057450962557,64.29285043917133,44.490369667371766
2582,L49761,L,299.2,309.1,1345,60.7,191,1,0,0,0,1,0,2023-04-18 13:00:00,25.3739384932713,62.836703334420946,32.573811983797114
2583,L49762,L,299.2,309.0,1615,33.7,193,0,0,0,0,0,0,2023-04-18 14:00:00,22.324663273786467,56.0280025084902,39.80511140303457
2584,L49763,L,299.2,308.9,1342,50.8,195,0,0,0,0,0,0,2023-04-18 15:00:00,20.04036284325417,49.34693160277851,39.0939347875015
2585,L49764,L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0,2023-04-18 16:00:00,25.461417454715537,44.132018413569284,45.196769795491846
2586,M17445,M,299.0,308.7,1620,35.4,199,0,0,0,0,0,0,2023-04-18 17:00:00,25.517035279506512,37.70379114832378,42.566639505045266
2587,L49766,L,299.0,308.7,1537,42.8,202,0,0,0,0,0,0,2023-04-18 18:00:00,25.266932547478454,27.619226312140214,26.317041814476134
2588,L49767,L,299.0,308.7,2248,16.8,204,0,0,0,0,0,0,2023-04-18 19:00:00,25.65620631425827,41.17569333468909,38.460871663029856
2589,L49768,L,299.0,308.7,1706,28.6,206,0,0,0,0,0,0,2023-04-18 20:00:00,25.108783046366906,39.14177551049952,41.5424636978268
2590,L49769,L,299.0,308.7,2250,16.6,208,0,0,0,0,0,0,2023-04-18 21:00:00,24.592149210207772,52.9138565948304,41.36154482996634
2591,L49770,L,299.0,308.7,1396,48.6,0,0,0,0,0,0,0,2023-04-18 22:00:00,21.72406752522646,59.457797260820584,45.49248835044456
2592,L49771,L,298.9,308.6,1522,46.4,2,0,0,0,0,0,0,2023-04-18 23:00:00,26.665756766043184,46.43128710614554,32.159700873282254
2593,L49772,L,298.9,308.6,1539,45.4,4,0,0,0,0,0,0,2023-04-19 00:00:00,24.27360442275866,61.528823414276125,39.29690726522758
2594,H32007,H,298.9,308.5,1415,54.0,6,0,0,0,0,0,0,2023-04-19 01:00:00,24.4636342103617,64.68286814913361,31.07194792016914
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0,2023-04-19 02:00:00,25.922459124055997,68.52048293658214,39.66159634947392
2596,M17455,M,298.8,308.6,1486,41.1,13,0,0,0,0,0,0,2023-04-19 03:00:00,24.087242568334776,78.80763563699898,44.77667570785656
2597,L49776,L,299.0,308.7,1426,38.6,16,0,0,0,0,0,0,2023-04-19 04:00:00,28.480366676210974,91.44933450074642,37.81343322189819
2598,L49777,L,299.0,308.7,1449,38.9,18,0,0,0,0,0,0,2023-04-19 05:00:00,23.45086715744882,78.82761334605082,41.66831391292782
2599,L49778,L,299.1,308.8,1320,67.5,20,1,0,0,1,0,0,2023-04-19 06:00:00,22.298225358065576,82.15085894422562,33.1272955502548
2600,M17459,M,299.2,308.9,1447,39.6,22,0,0,0,0,0,0,2023-04-19 07:00:00,21.72054066976015,82.16415844404196,34.2904220808572
2601,L49780,L,299.3,309.0,1422,47.3,25,0,0,0,0,0,0,2023-04-19 08:00:00,25.311692437348277,79.25452713781779,38.736008835098566
2602,L49781,L,299.3,309.1,1399,52.1,27,0,0,0,0,0,0,2023-04-19 09:00:00,27.72219630176055,73.4851663397666,39.0412428740347
2603,L49782,L,299.4,309.2,1427,41.5,29,0,0,0,0,0,0,2023-04-19 10:00:00,26.33494820623207,73.66550205179624,43.758995311375735
2604,M17463,M,299.3,309.2,1334,46.3,31,0,0,0,0,0,0,2023-04-19 11:00:00,22.911034220703534,63.973676113119794,33.1906435393722
2605,M17464,M,299.3,309.1,1385,45.6,34,0,0,0,0,0,0,2023-04-19 12:00:00,24.59684600562542,47.166603444648345,43.53684665200308
2606,L49785,L,299.4,309.2,1552,37.4,37,0,0,0,0,0,0,2023-04-19 13:00:00,27.668374335202962,44.22176116073018,39.61950241834528
2607,H32020,H,299.4,309.3,1534,37.5,39,0,0,0,0,0,0,2023-04-19 14:00:00,23.297197803548414,52.6371575892884,36.59510948565454
2608,L49787,L,299.4,309.3,1448,48.6,44,0,0,0,0,0,0,2023-04-19 15:00:00,25.287923202800382,39.345521375825555,47.07509863561461
2609,L49788,L,299.5,309.3,1409,44.7,46,0,0,0,0,0,0,2023-04-19 16:00:00,23.147266244642527,31.802582134498472,39.03295925221111
2610,L49789,L,299.4,309.2,1621,34.5,48,0,0,0,0,0,0,2023-04-19 17:00:00,25.725692535502198,36.83923687090327,33.79302639469421
2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0,2023-04-19 18:00:00,25.56382152530651,34.724981071793124,47.579023857353064
2612,L49791,L,299.4,309.1,1957,22.1,55,0,0,0,0,0,0,2023-04-19 19:00:00,24.768506612501458,29.1197112246712,35.99497469041003
2613,L49792,L,299.4,309.1,2421,14.2,57,0,0,0,0,0,0,2023-04-19 20:00:00,20.94972151620653,38.65742938540573,46.57520712988734
2614,M17473,M,299.3,309.1,1571,38.3,59,0,0,0,0,0,0,2023-04-19 21:00:00,24.5747776842331,51.88281798463811,36.00012478403611
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,2023-04-19 22:00:00,23.07503833789636,52.25455904854428,36.49977165002881
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,2023-04-19 23:00:00,21.71282291885552,52.71631357905848,48.85964156304421
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,2023-04-20 00:00:00,25.53952429788707,63.902595957085886,41.33733692195801
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,2023-04-20 01:00:00,25.517850519817202,71.23441358432343,43.342470422686276
2619,M17478,M,299.4,309.1,1461,48.6,70,0,0,0,0,0,0,2023-04-20 02:00:00,23.868555918802304,60.432459904982736,43.62561251344727
2620,L49799,L,299.4,309.2,1569,40.8,73,0,0,0,0,0,0,2023-04-20 03:00:00,25.68011041257597,59.01598504085372,44.93156434746616
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,2023-04-20 04:00:00,25.191499392955077,68.46554209514935,38.14697409752699
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,2023-04-20 05:00:00,26.689088990483025,78.41635774015921,39.673058226774685
2623,M17482,M,299.6,309.4,1642,30.3,80,0,0,0,0,0,0,2023-04-20 06:00:00,23.2157812117361,67.98494437303661,44.13658433782113
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,2023-04-20 07:00:00,22.590275807897953,91.48494549857864,38.17831212606296
2625,H32038,H,299.7,309.5,1375,46.8,86,0,0,0,0,0,0,2023-04-20 08:00:00,24.774679079320116,72.23147831649902,47.316085639792
2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0,2023-04-20 09:00:00,23.3075087115004,66.3272045164914,40.294733225689605
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,2023-04-20 10:00:00,23.04254457905482,75.3643804395521,34.209547440341915
2628,M17487,M,299.8,309.6,1346,53.2,95,0,0,0,0,0,0,2023-04-20 11:00:00,23.649064682578313,72.75259032932193,39.08586320121563
2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0,2023-04-20 12:00:00,24.081242568025875,63.42496125092393,37.40937784837423
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,2023-04-20 13:00:00,22.861331408577076,41.110594990796166,42.453943225072955
2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0,2023-04-20 14:00:00,25.946935086059543,51.46782806337895,38.438850099459884
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,2023-04-20 15:00:00,26.51656783505042,51.25666494295474,41.41831855713857
2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0,2023-04-20 16:00:00,25.716852151323685,40.88284514209783,36.718087810634
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,2023-04-20 17:00:00,24.05316304998278,26.452825295185487,46.95511968592607
2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,2023-04-20 18:00:00,24.406885957954444,50.96730789070907,40.111642667135264
2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,0,2023-04-20 19:00:00,27.7356126843798,31.283684790108058,37.081314296174256
2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,2023-04-20 20:00:00,23.68409866385371,43.580498030163916,39.21600570496197
2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0,2023-04-20 21:00:00,25.849688017435604,50.022138617974434,36.100313827449426
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,2023-04-20 22:00:00,21.9744285138408,43.966006502739134,42.6718459879218
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,2023-04-20 23:00:00,22.142825894174898,56.721000466889194,41.41351537515729
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,2023-04-21 00:00:00,22.192355969408133,56.41967688656817,46.219788131119984
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,2023-04-21 01:00:00,24.374271741626025,58.8756239599386,39.57449606432099
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,2023-04-21 02:00:00,26.972721850588854,74.19756712375381,37.10784940061587
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,2023-04-21 03:00:00,28.36434792293016,61.60331887855068,45.45397653985006
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,2023-04-21 04:00:00,26.72489235948769,72.73255980301631,41.50270836650765
2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,2023-04-21 05:00:00,21.207851878328626,88.80430563615265,43.82871491691105
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,2023-04-21 06:00:00,21.740192013534845,83.5508569061829,39.0617201486997
2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,2023-04-21 07:00:00,22.78008897057083,77.59603439005751,39.50662107740636
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,2023-04-21 08:00:00,27.010820487887663,77.9038711628707,42.616285547325226
2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,2023-04-21 09:00:00,24.973681786093756,79.2073079194478,32.925941779554016
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,2023-04-21 10:00:00,26.762528154137993,52.70403675753033,43.04466991295146
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,2023-04-21 11:00:00,23.865571650625082,68.58876787485123,38.6604711671424
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,2023-04-21 12:00:00,24.7232432052138,56.78621415030454,48.5635636241755
2654,L49833,L,299.9,309.5,1779,26.1,169,0,0,0,0,0,0,2023-04-21 13:00:00,24.995064205320276,62.448631598914794,40.10625786015535
2655,L49834,L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,2023-04-21 14:00:00,26.081111592077374,53.51311193736143,40.12948372876154
2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,2023-04-21 15:00:00,21.497580985224136,51.09494051629433,47.49706599182271
2657,L49836,L,299.9,309.5,1349,51.3,176,0,0,0,0,0,0,2023-04-21 16:00:00,24.030411336834543,47.34378050662749,42.01616303299836
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,2023-04-21 17:00:00,24.420748662443508,35.85224906542644,43.28479178197789
2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0,2023-04-21 18:00:00,25.25420516234633,47.48684594941913,46.27827490846809
2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,2023-04-21 19:00:00,19.77009394516154,33.75237614937354,43.885860225168265
2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0,2023-04-21 20:00:00,24.346011525900206,32.1757020421063,41.74274397560397
2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0,2023-04-21 21:00:00,28.192511403438484,53.4533382840562,45.028339555408486
2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0,2023-04-21 22:00:00,22.181917373333853,53.207141644651344,38.37017670240418
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,2023-04-21 23:00:00,22.4530023090131,50.83635877964426,50.336908639299516
2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,2023-04-22 00:00:00,25.445272399807678,54.83655829407438,48.5586330094761
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,2023-04-22 01:00:00,24.097616509573722,68.28849287375286,40.92923221431991
2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0,2023-04-22 02:00:00,21.609082215704625,78.26267215510256,49.82199538420109
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,2023-04-22 03:00:00,22.781458882382978,74.38760026735336,49.18348928105155
2669,M17528,M,299.8,309.3,1640,31.1,211,0,0,0,0,0,0,2023-04-22 04:00:00,23.015300725938523,69.45914088007578,53.188678762931445
2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,2023-04-22 05:00:00,20.63040225569522,76.17409503946574,38.23618190907641
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,2023-04-22 06:00:00,22.848223981516316,74.03445857705505,48.44184882357421
2672,M17531,M,299.7,309.3,1399,41.9,221,1,1,0,0,0,0,2023-04-22 07:00:00,27.029111038464027,76.62969959901781,34.37682640753605
2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,2023-04-22 08:00:00,26.146999597480438,76.560907580707,47.928834981932155
2674,L49853,L,299.8,309.4,1480,40.9,2,0,0,0,0,0,0,2023-04-22 09:00:00,26.872358167333346,74.72676633655566,44.96192089563895
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,2023-04-22 10:00:00,25.807113005024842,68.76548339297055,53.502421928342194
2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,2023-04-22 11:00:00,25.102344228277016,71.54869681919374,50.196765174552695
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,2023-04-22 12:00:00,28.534978001963776,57.46280164053751,40.90079680032318
2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0,2023-04-22 13:00:00,22.145197667791415,29.516992641446098,51.10724378230712
2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0,2023-04-22 14:00:00,23.717231349566447,60.59375240007507,49.41507195689513
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,2023-04-22 15:00:00,29.229577037986516,58.9065024341926,37.734143898471146
2681,L49860,L,299.8,309.5,1641,27.1,16,0,0,0,0,0,0,2023-04-22 16:00:00,24.429213081532932,41.362500354387954,39.4350711383269
2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,2023-04-22 17:00:00,24.32778095311455,34.46411466406625,46.40790631992312
2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0,2023-04-22 18:00:00,24.09205105450753,39.64078892669341,42.643263569489434
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0,2023-04-22 19:00:00,26.987262746513366,45.08849312120508,50.806917391355285
2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,2023-04-22 20:00:00,29.616610281804764,49.144611984023776,45.696361634618015
2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,2023-04-22 21:00:00,27.133926337308885,42.8970059274919,52.54805200624175
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,2023-04-22 22:00:00,23.59927754626296,52.59897007337455,40.87649690226226
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,2023-04-22 23:00:00,23.282997328406953,70.44329207870629,45.39810436182651
2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,2023-04-23 00:00:00,21.615046163753256,61.05096505511781,55.47565932907478
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,2023-04-23 01:00:00,26.16945799784421,67.31981751659046,43.839394677867666
2691,L49870,L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,2023-04-23 02:00:00,24.138196540793775,75.30581329856315,47.997288449660815
2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,2023-04-23 03:00:00,23.60399631632178,70.69736388211419,58.76857222133432
2693,L49872,L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,2023-04-23 04:00:00,26.494979354161043,78.20137370725476,53.509464116439446
2694,M17553,M,300.1,309.6,1622,36.1,43,0,0,0,0,0,0,2023-04-23 05:00:00,21.913316268657766,72.61465356351815,57.213260050100196
2695,M17554,M,300.1,309.6,1625,38.0,46,0,0,0,0,0,0,2023-04-23 06:00:00,21.064104018832836,87.22738721106641,48.81779541267189
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,2023-04-23 07:00:00,24.29098759013446,75.33773559271471,44.44083939889096
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,2023-04-23 08:00:00,23.671971286832072,80.47680431077119,53.28419769396251
2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,2023-04-23 09:00:00,21.684956549199654,90.31307552212019,47.337225388969756
2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,2023-04-23 10:00:00,23.544448687817155,69.74415944862758,42.97426119587641
2700,L49879,L,299.9,309.4,1363,60.9,57,0,0,0,0,0,0,2023-04-23 11:00:00,21.99858615658727,47.82893318268377,44.974699696307844
2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0,2023-04-23 12:00:00,26.791960220629488,57.07438246013716,52.30249415371605
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,2023-04-23 13:00:00,22.61329323959441,61.34801690257369,52.011247526432115
2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0,2023-04-23 14:00:00,25.033722837035317,39.5738193432166,53.1148301410234
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,2023-04-23 15:00:00,25.54967993843878,49.4349813153933,43.280741769356425
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,2023-04-23 16:00:00,23.97699560787073,51.6236281020092,56.7801746095271
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0,2023-04-23 17:00:00,28.887266134311954,44.988805237587236,52.791626148221475
2707,M17566,M,299.6,309.1,1560,37.1,73,0,0,0,0,0,0,2023-04-23 18:00:00,22.676731786591986,55.866488697834285,41.05126222597654
2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,2023-04-23 19:00:00,24.28435361155057,35.50889111929521,46.22731542466424
2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,2023-04-23 20:00:00,23.797347708865455,45.376576919267684,41.25293625742149
2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,2023-04-23 21:00:00,24.99704903767453,50.548574063409106,43.65962799831803
2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0,2023-04-23 22:00:00,24.09178269628398,56.82378238952222,49.19905275680619
2712,L49891,L,299.6,309.1,1407,50.6,85,0,0,0,0,0,0,2023-04-23 23:00:00,22.19254974377692,39.427425952106596,41.87184350793186
2713,H32126,H,299.7,309.2,1302,55.5,87,0,0,0,0,0,0,2023-04-24 00:00:00,27.182444711451552,58.61616922687082,48.89992639463122
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,2023-04-24 01:00:00,23.459708330772514,58.137296974622004,51.826879943898234
2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,2023-04-24 02:00:00,24.971854956990708,70.05009354824855,58.04763909724735
2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,2023-04-24 03:00:00,25.051679341739288,79.23717008658217,47.17728262226913
2717,L49896,L,299.5,309.0,1498,44.6,101,0,0,0,0,0,0,2023-04-24 04:00:00,25.679223932592933,93.31741123457708,51.64112792273523
2718,M17577,M,299.5,309.1,1422,45.3,103,0,0,0,0,0,0,2023-04-24 05:00:00,21.431040689361087,87.6616740113873,54.940379799468396
2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,2023-04-24 06:00:00,23.63465228673438,68.29811126882912,48.12701168900064
2720,L49899,L,299.5,309.2,1690,29.2,108,0,0,0,0,0,0,2023-04-24 07:00:00,24.097334697098184,75.00090241267202,55.04751117420029
2721,L49900,L,299.6,309.2,1559,39.1,110,0,0,0,0,0,0,2023-04-24 08:00:00,23.268405549448474,64.64592610078716,43.05028770831954
2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,2023-04-24 09:00:00,24.684043816567094,72.18686567506828,50.15676834793163
2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0,2023-04-24 10:00:00,22.926234488836897,70.96396758905959,50.30051724344478
2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,2023-04-24 11:00:00,23.74149455308277,46.857978693034,50.23224908444536
2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,2023-04-24 12:00:00,24.464456134847527,64.70898235188898,52.868963562630434
2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,2023-04-24 13:00:00,25.800358642572284,60.41753308142165,58.19919030641032
2727,M17586,M,299.8,309.4,1423,42.9,124,0,0,0,0,0,0,2023-04-24 14:00:00,25.111756574950356,37.47956276803729,52.53054065670512
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,2023-04-24 15:00:00,22.915928409756873,48.803694139481685,56.88007552352075
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,2023-04-24 16:00:00,19.973306019443303,40.480846714188736,49.347261230573274
2730,L49909,L,299.7,309.3,1417,54.6,131,0,0,0,0,0,0,2023-04-24 17:00:00,24.167139221270066,39.870844811314186,50.34413653279261
2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,2023-04-24 18:00:00,24.025943228316837,39.72592690278695,47.99817872521242
2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,2023-04-24 19:00:00,23.704779017318636,46.645219350097264,50.210708789569665
2733,L49912,L,299.7,309.2,1346,57.4,138,0,0,0,0,0,0,2023-04-24 20:00:00,23.79157778135761,39.06258199788704,49.07587767273137
2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,2023-04-24 21:00:00,24.968670684352276,52.010758993207176,55.85019002370505
2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,2023-04-24 22:00:00,25.426154957241657,47.41658942536855,58.516003223274154
2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,2023-04-24 23:00:00,25.502994307463112,62.53168276773577,56.837349456012255
2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0,2023-04-25 00:00:00,28.003176961348515,72.07805147537866,60.816431871837345
2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,2023-04-25 01:00:00,23.885230274458795,58.014734359446,54.36528012737907
2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0,2023-04-25 02:00:00,26.450412872086904,68.68248022625146,55.08296667409083
2740,L49919,L,299.8,309.2,1572,35.4,158,0,0,0,0,0,0,2023-04-25 03:00:00,26.41984883670037,62.71658527687728,57.914799181766284
2741,L49920,L,299.6,309.0,1525,42.8,160,0,0,0,0,0,0,2023-04-25 04:00:00,22.557881357472194,72.06703392812248,63.72415567862781
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,2023-04-25 05:00:00,26.181011633568737,86.64226231522126,55.17171220267274
2743,L49922,L,299.6,309.1,1369,51.4,164,0,0,0,0,0,0,2023-04-25 06:00:00,27.56114861869389,97.76585471246088,65.25761662298771
2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0,2023-04-25 07:00:00,25.752081062731683,82.92433252244626,49.64031702947089
2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0,2023-04-25 08:00:00,24.87576345388265,81.25811172804256,52.358897906796756
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,2023-04-25 09:00:00,26.367206605350553,78.38315317643836,49.86627807876039
2747,L49926,L,299.7,309.2,1411,46.1,173,0,0,0,0,0,0,2023-04-25 10:00:00,25.748736069084348,63.92295845202053,52.062522920696914
2748,L49927,L,299.7,309.2,1616,31.6,175,0,0,0,0,0,0,2023-04-25 11:00:00,28.788158680858313,62.428200545521854,54.77367073977844
2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0,2023-04-25 12:00:00,23.064520528012643,60.878037021730655,53.02398843360225
2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,2023-04-25 13:00:00,22.462183133038845,56.99833993489468,54.6777436820558
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,2023-04-25 14:00:00,22.17379819524739,60.97821497240094,49.2445135701186
2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,2023-04-25 15:00:00,22.320005288229165,53.674486437279235,58.54205449383698
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,2023-04-25 16:00:00,23.01349699357274,47.080602630969096,54.81057962413656
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,2023-04-25 17:00:00,23.35569402465965,32.91127261775075,57.34942189062094
